timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601652025941,1,comment_send_2,200,,sendComment 2-1,text,true,,2371,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652026443,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652026448,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652026450,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652026451,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2371,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652026452,1,comment_send_1,200,,sendComment 2-1,text,true,,274,543,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652026453,1,comment_send_2,200,,sendComment 2-1,text,true,,2426,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652026954,4,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,4,0,0
1601652026959,4,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,4,0,0
1601652026963,3,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,3,0,0
1601652026966,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2426,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652026967,1,comment_send_1,200,,sendComment 2-1,text,true,,274,607,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652026968,2,comment_send_2,200,,sendComment 2-1,text,true,,2503,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652027471,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652027477,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652027479,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652027480,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2503,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652027482,1,comment_send_1,200,,sendComment 2-1,text,true,,274,520,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652027483,1,comment_send_2,200,,sendComment 2-1,text,true,,2549,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652027984,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652027990,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652027992,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652027993,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2549,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652027994,1,comment_send_1,200,,sendComment 2-1,text,true,,274,681,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652027995,1,comment_send_2,200,,sendComment 2-1,text,true,,2652,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652028496,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652028502,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652028504,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652028505,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2652,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652028507,1,comment_send_1,200,,sendComment 2-1,text,true,,274,519,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652028508,1,comment_send_2,200,,sendComment 2-1,text,true,,2703,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652028509,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652028510,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652028512,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652028513,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2703,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652028514,1,comment_send_1,200,,sendComment 2-1,text,true,,274,649,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652028515,1,comment_send_2,200,,sendComment 2-1,text,true,,2794,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652029018,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652029024,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652029026,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652029027,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2794,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652029028,1,comment_send_1,200,,sendComment 2-1,text,true,,274,520,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652029029,1,comment_send_2,200,,sendComment 2-1,text,true,,2840,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652029531,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652029537,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652029539,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652029541,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2840,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652029543,1,comment_send_1,200,,sendComment 2-1,text,true,,274,694,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652029544,1,comment_send_2,200,,sendComment 2-1,text,true,,2948,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652030047,3,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,3,0,0
1601652030051,4,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,4,0,0
1601652030056,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652030057,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2948,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652030058,1,comment_send_1,200,,sendComment 2-1,text,true,,274,529,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652030059,1,comment_send_2,200,,sendComment 2-1,text,true,,3007,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652030562,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,2,0,0
1601652030564,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652030567,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652030569,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,3007,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652030571,1,comment_send_1,200,,sendComment 2-1,text,true,,274,638,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652030572,1,comment_send_2,200,,sendComment 2-1,text,true,,3095,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652031073,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652031079,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652031081,4,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,4,0,0
1601652031085,26,open_guestbook_page_2,200,,sendComment 2-1,text,true,,3095,298,1,2,http://localhost:8080/service/guestbook,26,0,0
1601652031111,1,comment_send_1,200,,sendComment 2-1,text,true,,274,557,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652031112,1,comment_send_2,200,,sendComment 2-1,text,true,,3154,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652031615,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652031616,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652031618,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652031619,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,3154,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652031621,0,comment_send_1,200,,sendComment 2-1,text,true,,274,657,1,2,http://localhost:8080/service/guestbook?,0,0,0
1601652031622,1,comment_send_2,200,,sendComment 2-1,text,true,,3249,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652031838,3,go_to_site,200,,clearGuestbookHistory 3-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,3,0,1
1601652031841,1,open_сlient_page,200,,clearGuestbookHistory 3-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652031842,1,open_guestbook_page_1,200,,clearGuestbookHistory 3-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652031844,1,open_guestbook_page_2,200,,clearGuestbookHistory 3-1,text,true,,3249,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652031845,1,deleteCommentFromDB,200,OK,clearGuestbookHistory 3-1,text,true,,10,0,1,2,null,1,0,0
1601652031846,1,open_guestbook_page_1,200,,clearGuestbookHistory 3-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652031847,1,open_guestbook_page_2,200,,clearGuestbookHistory 3-1,text,true,,272,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032124,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652032131,5,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,5,0,0
1601652032137,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652032139,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,272,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032140,1,comment_send_1,200,,sendComment 2-1,text,true,,274,531,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652032142,1,comment_send_2,200,,sendComment 2-1,text,true,,324,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032394,3,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,3,0,0
1601652032397,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652032400,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652032402,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,324,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652032404,1,comment_send_1,200,,sendComment 2-1,text,true,,274,599,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652032406,1,comment_send_2,200,,sendComment 2-1,text,true,,408,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032658,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652032660,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652032661,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652032662,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,408,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032663,1,comment_send_1,200,,sendComment 2-1,text,true,,274,495,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652032664,1,comment_send_2,200,,sendComment 2-1,text,true,,446,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032916,6,go_to_site,200,,sendComment 2-1,text,true,,22647,345,1,2,http://localhost:8080/index.html,5,0,0
1601652032922,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,1
1601652032924,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652032925,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,446,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652032926,1,comment_send_1,200,,sendComment 2-1,text,true,,274,681,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652032927,1,comment_send_2,200,,sendComment 2-1,text,true,,549,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652033179,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652033181,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652033182,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652033184,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,549,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652033185,1,comment_send_1,200,,sendComment 2-1,text,true,,274,579,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652033186,1,comment_send_2,200,,sendComment 2-1,text,true,,616,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652033437,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652033443,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652033444,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652033446,0,open_guestbook_page_2,200,,sendComment 2-1,text,true,,616,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652033446,1,comment_send_1,200,,sendComment 2-1,text,true,,274,705,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652033448,0,comment_send_2,200,,sendComment 2-1,text,true,,727,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652033700,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652033707,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652033709,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652033710,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,727,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652033712,1,comment_send_1,200,,sendComment 2-1,text,true,,274,513,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652033713,1,comment_send_2,200,,sendComment 2-1,text,true,,771,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652033965,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652033971,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652033972,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652033974,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,771,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652033975,0,comment_send_1,200,,sendComment 2-1,text,true,,274,660,1,2,http://localhost:8080/service/guestbook?,0,0,0
1601652033976,0,comment_send_2,200,,sendComment 2-1,text,true,,869,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652034227,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652034233,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652034235,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652034236,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,869,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034237,1,comment_send_1,200,,sendComment 2-1,text,true,,274,555,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652034238,1,comment_send_2,200,,sendComment 2-1,text,true,,928,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034490,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652034496,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652034497,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652034499,0,open_guestbook_page_2,200,,sendComment 2-1,text,true,,928,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652034499,1,comment_send_1,200,,sendComment 2-1,text,true,,274,649,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652034500,1,comment_send_2,200,,sendComment 2-1,text,true,,1019,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034501,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,2,0,0
1601652034503,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652034504,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652034505,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1019,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034506,1,comment_send_1,200,,sendComment 2-1,text,true,,274,495,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652034507,1,comment_send_2,200,,sendComment 2-1,text,true,,1057,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034760,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652034766,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652034767,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652034768,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1057,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652034769,1,comment_send_1,200,,sendComment 2-1,text,true,,274,681,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652034770,1,comment_send_2,200,,sendComment 2-1,text,true,,1160,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035022,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652035028,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652035029,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652035031,0,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1160,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652035031,1,comment_send_1,200,,sendComment 2-1,text,true,,274,603,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652035032,1,comment_send_2,200,,sendComment 2-1,text,true,,1235,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035284,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,2,0,0
1601652035286,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652035287,4,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,4,0,0
1601652035291,31,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1235,298,1,2,http://localhost:8080/service/guestbook,31,0,0
1601652035323,1,comment_send_1,200,,sendComment 2-1,text,true,,274,607,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652035324,1,comment_send_2,200,,sendComment 2-1,text,true,,1313,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035575,3,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,3,0,0
1601652035578,3,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,3,0,0
1601652035581,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601652035584,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1313,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035585,2,comment_send_1,200,,sendComment 2-1,text,true,,274,477,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601652035588,2,comment_send_2,200,,sendComment 2-1,text,true,,1349,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035841,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652035847,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652035849,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652035850,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1349,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652035851,1,comment_send_1,200,,sendComment 2-1,text,true,,274,681,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652035852,1,comment_send_2,200,,sendComment 2-1,text,true,,1452,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652036103,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652036109,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652036111,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652036112,0,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1452,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652036113,0,comment_send_1,200,,sendComment 2-1,text,true,,274,567,1,2,http://localhost:8080/service/guestbook?,0,0,0
1601652036114,0,comment_send_2,200,,sendComment 2-1,text,true,,1515,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652036365,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652036370,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652036372,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652036373,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1515,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652036374,1,comment_send_1,200,,sendComment 2-1,text,true,,274,649,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652036375,2,comment_send_2,200,,sendComment 2-1,text,true,,1606,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601652036628,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601652036634,5,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,5,0,0
1601652036640,5,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,5,0,0
1601652036645,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1606,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652036646,1,comment_send_1,200,,sendComment 2-1,text,true,,274,520,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652036647,1,comment_send_2,200,,sendComment 2-1,text,true,,1652,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652036899,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652036900,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601652036902,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652036903,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1652,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652036904,2,comment_send_1,200,,sendComment 2-1,text,true,,293,723,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601652036906,1,comment_send_2,200,,sendComment 2-1,text,true,,1769,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037159,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601652037161,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652037162,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652037164,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1769,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037165,1,comment_send_1,200,,sendComment 2-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652037166,1,comment_send_2,200,,sendComment 2-1,text,true,,1829,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037418,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652037424,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652037426,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652037427,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1829,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037428,1,comment_send_1,200,,sendComment 2-1,text,true,,274,604,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652037429,1,comment_send_2,200,,sendComment 2-1,text,true,,1907,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037681,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601652037687,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601652037689,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601652037690,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1907,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601652037691,1,comment_send_1,200,,sendComment 2-1,text,true,,274,492,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601652037692,0,comment_send_2,200,,sendComment 2-1,text,true,,1946,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601652037943,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
